timestamp,method,feature,time,status
"2023-04-20 20:16:49.93","GET","/company/practicum/list","268","500 INTERNAL_SERVER_ERROR"
"2023-04-20 20:17:02.539","GET","/anonymous/user-account/create","64","200 OK"
"2023-04-20 20:17:12.666","POST","/anonymous/user-account/create","262","200 OK"
"2023-04-20 20:17:36.893","GET","/authenticated/company/create","25","200 OK"
"2023-04-20 20:17:45.075","POST","/authenticated/company/create","66","200 OK"
"2023-04-20 20:17:49.61","GET","/company/practicum/list","12","200 OK"
"2023-04-20 20:17:53.209","GET","/company/practicum/create","51","200 OK"
"2023-04-20 20:18:05.032","POST","/company/practicum/create","69","200 OK"
"2023-04-20 20:18:05.688","GET","/company/practicum/list","33","200 OK"
"2023-04-20 20:18:13.693","GET","/company/practicum/show","28","200 OK"
"2023-04-20 20:18:17.2","GET","/company/practicum-session/list","25","200 OK"
"2023-04-20 20:18:19.769","GET","/company/practicum-session/create","27","200 OK"
"2023-04-20 20:19:00.705","GET","/company/practicum-session/create","24","200 OK"
"2023-04-20 20:20:10.403","POST","/company/practicum-session/create","31","500 INTERNAL_SERVER_ERROR"
