timestamp,method,feature,time,status
"2023-04-21 02:16:45.876","GET","/company/practicum-session/list","187","200 OK"
"2023-04-21 02:16:56.66","GET","/company/practicum-session/show","42","200 OK"
"2023-04-21 02:17:04.542","GET","/company/practicum-session/list","29","200 OK"
"2023-04-21 02:17:06.206","GET","/company/practicum-session/show","22","200 OK"
"2023-04-21 02:18:22.889","GET","/company/practicum-session/list","28","200 OK"
"2023-04-21 02:18:24.847","GET","/company/practicum-session/show","21","200 OK"
"2023-04-21 02:18:25.052","GET","/company/practicum-session/show","26","200 OK"
"2023-04-21 02:18:27.84","GET","/company/practicum-session/list","26","200 OK"
"2023-04-21 02:18:29.351","GET","/company/practicum-session/list","31","200 OK"
"2023-04-21 02:18:31.383","GET","/company/practicum/show","39","200 OK"
"2023-04-21 02:18:34.423","GET","/company/practicum/list","21","200 OK"
"2023-04-21 02:18:36.608","GET","/company/practicum/show","27","200 OK"
"2023-04-21 02:18:38.195","GET","/company/practicum-session/list","21","200 OK"
"2023-04-21 02:18:39.568","GET","/company/practicum-session/show","17","200 OK"
"2023-04-21 02:18:40.862","GET","/company/practicum-session/list","14","200 OK"
"2023-04-21 02:18:42.273","GET","/company/practicum-session/create","7","500 INTERNAL_SERVER_ERROR"
"2023-04-21 02:18:44.384","GET","/company/practicum-session/list","21","200 OK"
"2023-04-21 02:18:45.882","GET","/company/practicum-session/list","22","200 OK"
"2023-04-21 02:18:47.085","GET","/company/practicum-session/list","22","200 OK"
"2023-04-21 02:18:59.809","GET","/company/practicum/list","23","200 OK"
"2023-04-21 02:19:01.172","GET","/company/practicum/show","26","200 OK"
"2023-04-21 02:19:02.923","GET","/company/practicum-session/list","17","200 OK"
"2023-04-21 02:19:04.458","GET","/company/practicum-session/create","5","500 INTERNAL_SERVER_ERROR"
"2023-04-21 02:19:06.398","GET","/company/practicum-session/list","19","200 OK"
"2023-04-21 02:19:10.813","GET","/company/practicum-session/create","4","500 INTERNAL_SERVER_ERROR"
"2023-04-21 02:19:58.383","GET","/company/practicum/list","15","200 OK"
"2023-04-21 02:20:01.009","GET","/company/practicum/show","22","200 OK"
"2023-04-21 02:20:02.882","GET","/company/practicum-session/list","16","200 OK"
"2023-04-21 02:20:04.444","GET","/company/practicum-session/create","6","500 INTERNAL_SERVER_ERROR"
