timestamp,method,feature,time,status
"2023-04-20 22:34:36.867","GET","/company/practicum/list","162","200 OK"
"2023-04-20 22:34:48.502","GET","/company/practicum/show","69","200 OK"
"2023-04-20 22:34:54.885","GET","/company/practicum-session/list","42","200 OK"
"2023-04-20 22:35:01.658","GET","/company/practicum-session/show","28","200 OK"
"2023-04-20 22:35:08.073","GET","/company/practicum-session/list","21","200 OK"
"2023-04-20 22:35:10.509","GET","/company/practicum-session/create","15","200 OK"
"2023-04-20 22:36:49.273","GET","/company/practicum-session/create","23","200 OK"
"2023-04-20 22:36:57.72","GET","/company/practicum-session/list","23","200 OK"
"2023-04-20 22:36:59.404","GET","/company/practicum-session/show","26","200 OK"
"2023-04-20 22:36:59.57","GET","/company/practicum-session/show","28","200 OK"
"2023-04-20 22:37:40.906","POST","/company/practicum-session/update","257","200 OK"
"2023-04-20 22:37:41.7","GET","/company/practicum-session/list","41","200 OK"
"2023-04-20 22:37:43.733","GET","/company/practicum-session/show","32","200 OK"
"2023-04-20 22:37:43.885","GET","/company/practicum-session/show","28","200 OK"
"2023-04-20 22:37:51.67","POST","/company/practicum-session/publish","61","200 OK"
"2023-04-20 22:37:52.275","GET","/company/practicum-session/list","42","200 OK"
"2023-04-20 22:37:54.92","GET","/company/practicum-session/show","19","200 OK"
"2023-04-20 22:37:55.055","GET","/company/practicum-session/show","28","200 OK"
"2023-04-20 22:37:58.698","GET","/company/practicum-session/list","18","200 OK"
"2023-04-20 22:38:03.28","GET","/company/practicum-session/create","12","200 OK"
"2023-04-20 22:38:21.901","POST","/company/practicum-session/create","8","500 INTERNAL_SERVER_ERROR"
"2023-04-20 22:40:18.875","GET","/company/practicum-session/create","16","200 OK"
"2023-04-20 22:41:24.246","GET","/company/practicum-session/create","29","200 OK"
"2023-04-20 22:41:35.6","POST","/company/practicum-session/create","5","500 INTERNAL_SERVER_ERROR"
"2023-04-20 22:44:49.3","GET","/company/practicum-session/create","11","200 OK"
"2023-04-20 22:44:50.747","GET","/company/practicum-session/list","24","200 OK"
"2023-04-20 22:44:52.312","GET","/company/practicum-session/show","19","200 OK"
"2023-04-20 22:44:58.091","GET","/company/practicum-session/list","17","200 OK"
"2023-04-20 22:45:02.131","GET","/company/practicum-session/create","15","200 OK"
