timestamp,method,feature,time,status
"2023-04-20 22:56:38.448","GET","/company/practicum-session/create","155","200 OK"
"2023-04-20 22:57:03.135","GET","/company/practicum/list","32","200 OK"
"2023-04-20 22:57:41.753","GET","/company/practicum/create","58","200 OK"
"2023-04-20 22:57:55.986","POST","/company/practicum/create","261","200 OK"
"2023-04-20 22:57:57.009","GET","/company/practicum/list","51","200 OK"
"2023-04-20 22:58:00.767","GET","/company/practicum/show","33","200 OK"
"2023-04-20 22:58:02.714","GET","/company/practicum-session/list","19","200 OK"
"2023-04-20 22:58:05.115","GET","/company/practicum-session/create","19","200 OK"
"2023-04-20 22:58:16.634","POST","/company/practicum-session/create","54","200 OK"
"2023-04-20 22:58:17.129","GET","/company/practicum-session/list","30","200 OK"
"2023-04-20 22:58:35.21","GET","/company/practicum/list","28","200 OK"
"2023-04-20 22:58:36.877","GET","/company/practicum/show","41","200 OK"
"2023-04-20 22:58:39.365","GET","/company/practicum-session/list","32","200 OK"
"2023-04-20 22:58:45.326","GET","/company/practicum-session/show","22","200 OK"
"2023-04-20 22:58:49.98","POST","/company/practicum-session/update","68","200 OK"
"2023-04-20 22:58:50.485","GET","/company/practicum-session/list","35","200 OK"
"2023-04-20 22:58:58.445","GET","/company/practicum/list","17","200 OK"
"2023-04-20 22:59:01.142","GET","/company/practicum/show","27","200 OK"
"2023-04-20 22:59:03.007","GET","/company/practicum-session/list","17","200 OK"
"2023-04-20 22:59:08.749","GET","/company/practicum-session/create","11","200 OK"
"2023-04-20 22:59:25.766","POST","/company/practicum-session/create","34","200 OK"
"2023-04-20 22:59:26.416","GET","/company/practicum-session/list","44","200 OK"
"2023-04-20 22:59:43.014","GET","/company/practicum/show","25","200 OK"
"2023-04-20 22:59:46.915","POST","/company/practicum/publish","38","200 OK"
"2023-04-20 22:59:47.461","GET","/company/practicum/list","38","200 OK"
"2023-04-20 22:59:51.326","GET","/company/practicum/show","28","200 OK"
"2023-04-20 22:59:53.138","GET","/company/practicum-session/list","21","200 OK"
"2023-04-20 22:59:55.853","GET","/company/practicum-session/create","14","200 OK"
