timestamp,method,feature,time,status
"2023-04-19 12:31:34.804","GET","/any/course/list","123","200 OK"
"2023-04-19 12:31:38.357","GET","/any/course/show","27","200 OK"
"2023-04-19 12:31:38.517","GET","/any/course/show","31","200 OK"
"2023-04-19 12:31:41.605","GET","/any/course/list","27","200 OK"
"2023-04-19 12:35:18.007","GET","/any/course/list","50","200 OK"
"2023-04-19 12:35:21.082","GET","/any/course/show","26","200 OK"
"2023-04-19 12:35:21.252","GET","/any/course/show","29","200 OK"
"2023-04-19 12:35:30.55","GET","/anonymous/user-account/create","53","200 OK"
"2023-04-19 12:35:41.807","GET","/anonymous/user-account/create","27","200 OK"
"2023-04-19 12:35:52.332","POST","/anonymous/user-account/create","272","200 OK"
"2023-04-19 12:36:05.192","GET","/any/course/list","17","200 OK"
"2023-04-19 12:36:07.006","GET","/any/course/show","11","200 OK"
"2023-04-19 12:36:07.18","GET","/any/course/show","14","200 OK"
"2023-04-19 12:37:11.964","GET","/any/course/show","15","200 OK"
"2023-04-19 12:37:16.977","GET","/any/course/list","24","200 OK"
"2023-04-19 12:37:18.949","GET","/any/course/show","12","200 OK"
"2023-04-19 12:37:19.235","GET","/any/course/show","15","200 OK"
"2023-04-19 12:37:31.324","GET","/any/course/show","13","200 OK"
"2023-04-19 12:37:33.571","GET","/authenticated/practicum/list","42","200 OK"
"2023-04-19 12:37:36.42","GET","/authenticated/practicum/show","26","200 OK"
"2023-04-19 12:37:36.582","GET","/authenticated/practicum/show","17","200 OK"
"2023-04-19 12:37:48.265","GET","/authenticated/practicum/list","19","200 OK"
"2023-04-19 12:39:30.759","GET","/authenticated/practicum/show","16","200 OK"
"2023-04-19 12:39:31.648","GET","/authenticated/practicum/list","32","200 OK"
"2023-04-19 12:39:32.793","GET","/any/course/show","10","200 OK"
