timestamp,method,feature,time,status
"2023-04-21 02:47:02.733","GET","/company/practicum/list","156","200 OK"
"2023-04-21 02:47:20.255","GET","/company/practicum/show","50","200 OK"
"2023-04-21 02:47:25.675","GET","/company/practicum-session/list","33","200 OK"
"2023-04-21 02:47:29.132","GET","/company/practicum-session/create-addendum","14","200 OK"
"2023-04-21 02:47:41.444","GET","/company/practicum-session/list","23","200 OK"
"2023-04-21 02:47:46.829","GET","/company/practicum-session/create","16","200 OK"
"2023-04-21 02:47:48.822","GET","/company/practicum-session/list","25","200 OK"
"2023-04-21 02:47:50.524","GET","/company/practicum-session/create-addendum","12","200 OK"
"2023-04-21 02:48:09.059","POST","/company/practicum-session/create-addendum","166","200 OK"
"2023-04-21 02:48:12.158","POST","/company/practicum-session/create-addendum","81","200 OK"
"2023-04-21 02:48:12.89","GET","/company/practicum-session/list","29","200 OK"
"2023-04-21 02:48:15.384","GET","/company/practicum-session/create-addendum","11","200 OK"
"2023-04-21 02:48:26.933","POST","/company/practicum-session/create-addendum","28","200 OK"
"2023-04-21 02:48:30.294","POST","/company/practicum-session/create-addendum","27","200 OK"
"2023-04-21 02:48:50.594","GET","/company/practicum-session/list","16","200 OK"
"2023-04-21 02:48:54.678","GET","/company/practicum-session/list","13","200 OK"
"2023-04-21 02:48:56.17","GET","/company/practicum-session/list","15","200 OK"
"2023-04-21 02:48:57.696","GET","/company/practicum/show","22","200 OK"
"2023-04-21 02:49:03.181","GET","/company/practicum/list","21","200 OK"
"2023-04-21 02:49:04.613","GET","/company/practicum/show","27","200 OK"
"2023-04-21 02:49:06.537","GET","/company/practicum-session/list","14","200 OK"
"2023-04-21 02:49:06.692","GET","/company/practicum-session/list","19","200 OK"
"2023-04-21 02:49:17.552","GET","/company/practicum-session/create-addendum","13","200 OK"
"2023-04-21 02:49:21.84","GET","/company/practicum-session/list","16","200 OK"
"2023-04-21 02:51:02.031","GET","/company/practicum-session/create","9","200 OK"
"2023-04-21 02:55:09.66","GET","/company/practicum-session/list","17","200 OK"
