timestamp,method,feature,time,status
"2023-04-20 17:55:15.019","GET","/company/practicum/list","236","500 INTERNAL_SERVER_ERROR"
"2023-04-20 17:55:25.509","GET","/anonymous/user-account/create","45","200 OK"
"2023-04-20 17:55:37.935","POST","/anonymous/user-account/create","270","200 OK"
"2023-04-20 17:55:50.121","GET","/authenticated/company/create","32","200 OK"
"2023-04-20 17:55:56.465","POST","/authenticated/company/create","67","200 OK"
"2023-04-20 17:56:01.716","GET","/company/practicum/list","9","200 OK"
"2023-04-20 17:56:05.573","GET","/company/practicum/create","50","200 OK"
"2023-04-20 17:56:15.884","POST","/company/practicum/create","68","200 OK"
"2023-04-20 17:56:16.451","GET","/company/practicum/list","28","200 OK"
"2023-04-20 17:58:14.495","GET","/company/practicum/show","32","200 OK"
"2023-04-20 17:58:14.671","GET","/company/practicum/show","36","200 OK"
"2023-04-20 17:58:22.296","GET","/company/practicum/show","24","200 OK"
"2023-04-20 17:58:37.07","POST","/company/practicum/update","120","500 INTERNAL_SERVER_ERROR"
