timestamp,method,feature,time,status
"2023-04-20 18:41:54.393","GET","/company/practicum/list","153","200 OK"
"2023-04-20 18:42:58.337","GET","/company/practicum/show","52","200 OK"
"2023-04-20 18:42:58.511","GET","/company/practicum/show","51","200 OK"
"2023-04-20 18:43:09.415","GET","/company/practicum-session/list","23","200 OK"
"2023-04-20 18:46:18.643","GET","/company/practicum/list","32","200 OK"
"2023-04-20 18:46:20.82","GET","/company/practicum/show","43","200 OK"
"2023-04-20 18:46:20.97","GET","/company/practicum/show","37","200 OK"
"2023-04-20 18:46:23.533","GET","/company/practicum-session/list","17","200 OK"
"2023-04-20 18:46:26.371","GET","/company/practicum-session/create","23","200 OK"
"2023-04-20 18:47:32.68","POST","/company/practicum-session/create","159","200 OK"
"2023-04-20 18:47:47.341","POST","/company/practicum-session/create","30","200 OK"
"2023-04-20 18:48:05.087","POST","/company/practicum-session/create","25","200 OK"
"2023-04-20 18:48:24.38","POST","/company/practicum-session/create","22","200 OK"
"2023-04-20 18:48:31.798","POST","/company/practicum-session/create","22","200 OK"
"2023-04-20 18:48:35.532","POST","/company/practicum-session/create","18","200 OK"
"2023-04-20 18:53:10.652","POST","/company/practicum-session/create","21","200 OK"
"2023-04-20 18:54:40.629","POST","/company/practicum-session/create","23","200 OK"
"2023-04-20 18:55:18.405","POST","/company/practicum-session/create","88","200 OK"
"2023-04-20 18:55:19.146","GET","/company/practicum-session/list","34","200 OK"
"2023-04-20 18:55:49.922","GET","/company/practicum-session/show","30","200 OK"
"2023-04-20 18:55:50.05","GET","/company/practicum-session/show","28","200 OK"
"2023-04-20 18:56:11.737","POST","/company/practicum-session/update","58","200 OK"
"2023-04-20 18:56:12.25","GET","/company/practicum-session/list","28","200 OK"
"2023-04-20 18:56:14.564","GET","/company/practicum-session/show","22","200 OK"
"2023-04-20 18:56:14.726","GET","/company/practicum-session/show","20","200 OK"
"2023-04-20 18:57:28.787","POST","/company/practicum-session/update","31","500 INTERNAL_SERVER_ERROR"
"2023-04-20 18:58:38.579","GET","/company/practicum/list","23","200 OK"
"2023-04-20 18:58:40.783","GET","/company/practicum/show","22","200 OK"
"2023-04-20 18:58:40.939","GET","/company/practicum/show","28","200 OK"
"2023-04-20 18:58:43.033","GET","/company/practicum-session/list","14","200 OK"
"2023-04-20 18:58:46.947","GET","/company/practicum-session/create","12","200 OK"
"2023-04-20 18:58:51.882","GET","/company/practicum-session/list","17","200 OK"
"2023-04-20 18:58:54.708","GET","/company/practicum-session/show","17","200 OK"
"2023-04-20 18:58:54.866","GET","/company/practicum-session/show","25","200 OK"
"2023-04-20 19:01:09.407","GET","/company/practicum-session/list","15","200 OK"
"2023-04-20 19:01:11.826","GET","/company/practicum-session/create","9","200 OK"
"2023-04-20 19:08:10.892","GET","/company/practicum-session/list","15","200 OK"
"2023-04-20 19:08:14.058","GET","/company/practicum-session/show","18","200 OK"
"2023-04-20 19:08:14.242","GET","/company/practicum-session/show","23","200 OK"
