timestamp,method,feature,time,status
"2023-04-20 19:23:08.062","GET","/company/practicum/list","172","200 OK"
"2023-04-20 19:23:18.376","GET","/company/practicum/show","56","200 OK"
"2023-04-20 19:23:18.547","GET","/company/practicum/show","43","200 OK"
"2023-04-20 19:23:25.755","GET","/company/practicum-session/list","43","200 OK"
"2023-04-20 19:24:00.886","GET","/company/practicum/list","37","200 OK"
"2023-04-20 19:24:03.046","GET","/company/practicum/show","52","200 OK"
"2023-04-20 19:24:03.192","GET","/company/practicum/show","33","200 OK"
"2023-04-20 19:24:04.941","GET","/company/practicum-session/list","18","200 OK"
"2023-04-20 19:31:44.14","GET","/company/practicum-session/list","17","200 OK"
"2023-04-20 19:31:48.716","GET","/company/practicum/list","30","200 OK"
"2023-04-20 19:31:53.208","GET","/company/practicum/show","27","200 OK"
"2023-04-20 19:31:53.376","GET","/company/practicum/show","31","200 OK"
"2023-04-20 19:31:56.216","GET","/company/practicum-session/list","16","200 OK"
"2023-04-20 19:32:01.417","GET","/company/practicum/show","24","200 OK"
"2023-04-20 19:32:04.146","GET","/company/practicum/list","33","200 OK"
"2023-04-20 19:32:36.692","GET","/company/practicum/show","28","200 OK"
"2023-04-20 19:32:36.856","GET","/company/practicum/show","27","200 OK"
"2023-04-20 19:32:39.406","GET","/company/practicum-session/list","13","200 OK"
"2023-04-20 19:33:49.595","GET","/company/practicum/list","29","200 OK"
"2023-04-20 19:33:52.368","GET","/company/practicum/create","27","200 OK"
"2023-04-20 19:34:05.161","POST","/company/practicum/create","246","200 OK"
"2023-04-20 19:34:05.887","GET","/company/practicum/list","38","200 OK"
"2023-04-20 19:34:10.345","GET","/company/practicum/show","29","200 OK"
"2023-04-20 19:34:10.548","GET","/company/practicum/show","34","200 OK"
"2023-04-20 19:34:13.494","GET","/company/practicum-session/list","15","200 OK"
"2023-04-20 19:34:20.685","GET","/company/practicum-session/list","28","200 OK"
"2023-04-20 19:34:28.889","GET","/company/practicum-session/list","20","200 OK"
"2023-04-20 19:34:34.213","GET","/company/practicum-session/list","40","200 OK"
"2023-04-20 19:34:59.022","GET","/company/practicum-session/list","27","200 OK"
"2023-04-20 19:35:25.888","GET","/company/practicum-session/list","15","200 OK"
