timestamp,method,feature,time,status
"2023-04-21 04:26:07.208","GET","/authenticated/company/update","106","200 OK"
"2023-04-21 04:26:13.83","GET","/company/company-dashboard/show","75","200 OK"
"2023-04-21 04:26:29.694","GET","/company/practicum/list","54","200 OK"
"2023-04-21 04:26:35.233","GET","/company/practicum/show","48","200 OK"
"2023-04-21 04:26:40.149","GET","/company/practicum-session/list","30","200 OK"
"2023-04-21 04:26:44.353","GET","/company/practicum-session/create","25","200 OK"
"2023-04-21 04:26:47.121","GET","/company/practicum-session/list","24","200 OK"
"2023-04-21 04:28:49.694","GET","/company/practicum-session/show","26","200 OK"
"2023-04-21 04:28:54.103","GET","/company/practicum-session/list","17","200 OK"
"2023-04-21 04:28:56.421","GET","/company/practicum-session/show","21","200 OK"
"2023-04-21 04:28:58.524","GET","/company/practicum-session/list","18","200 OK"
"2023-04-21 04:28:59.942","GET","/company/practicum-session/show","26","200 OK"
"2023-04-21 04:29:02.205","GET","/company/practicum-session/list","24","200 OK"
"2023-04-21 04:29:04.167","GET","/company/practicum-session/list","18","200 OK"
"2023-04-21 04:29:07.485","GET","/company/practicum/list","21","200 OK"
"2023-04-21 04:29:09.344","GET","/company/practicum/show","23","200 OK"
"2023-04-21 04:29:16.516","GET","/company/practicum-session/list","14","200 OK"
"2023-04-21 04:29:18.22","GET","/company/practicum-session/show","25","200 OK"
"2023-04-21 04:29:19.743","GET","/company/practicum-session/list","23","200 OK"
"2023-04-21 04:29:21.371","GET","/company/practicum-session/show","17","200 OK"
"2023-04-21 04:29:23.456","GET","/company/practicum-session/list","15","200 OK"
"2023-04-21 04:29:24.784","GET","/company/practicum-session/show","21","200 OK"
"2023-04-21 04:29:26.507","GET","/company/practicum-session/list","24","200 OK"
"2023-04-21 04:29:27.741","GET","/company/practicum-session/show","22","200 OK"
"2023-04-21 04:29:38.502","POST","/company/practicum-session/update","240","200 OK"
"2023-04-21 04:29:39.251","GET","/company/practicum-session/list","20","200 OK"
"2023-04-21 04:29:40.89","GET","/company/practicum-session/show","18","200 OK"
"2023-04-21 04:29:43.649","GET","/company/practicum-session/list","13","200 OK"
"2023-04-21 04:29:47.343","GET","/company/practicum-session/show","17","200 OK"
"2023-04-21 04:29:48.983","POST","/company/practicum-session/publish","36","200 OK"
"2023-04-21 04:29:49.51","GET","/company/practicum-session/list","27","200 OK"
"2023-04-21 04:29:51.546","GET","/company/practicum-session/show","21","200 OK"
"2023-04-21 04:29:56.411","GET","/company/practicum-session/list","15","200 OK"
