timestamp,method,feature,time,status
"2023-04-21 14:36:00.738","GET","/company/company-dashboard/show","89","500 INTERNAL_SERVER_ERROR"
"2023-04-21 14:36:08.551","GET","/company/company-dashboard/show","19","500 INTERNAL_SERVER_ERROR"
"2023-04-21 14:37:07.018","GET","/company/practicum/list","48","200 OK"
"2023-04-21 14:37:10.903","GET","/company/practicum/create","72","200 OK"
"2023-04-21 14:37:23.012","POST","/company/practicum/create","393","200 OK"
"2023-04-21 14:37:24.251","GET","/company/practicum/list","68","200 OK"
"2023-04-21 14:37:27.896","GET","/company/practicum/show","25","200 OK"
"2023-04-21 14:37:30.604","GET","/company/practicum-session/list","30","200 OK"
"2023-04-21 14:37:32.931","GET","/company/practicum-session/create","49","200 OK"
"2023-04-21 14:37:47.696","POST","/company/practicum-session/create","168","500 INTERNAL_SERVER_ERROR"
"2023-04-21 14:37:59.942","GET","/company/practicum-session/create","27","200 OK"
"2023-04-21 14:38:01.89","GET","/company/company-dashboard/show","26","500 INTERNAL_SERVER_ERROR"
"2023-04-21 14:38:04.44","GET","/company/practicum/list","35","200 OK"
